M_y,3323.44,3107.44,2894.83,3473.01,2765.21,2961.51,3366.72,2793.58,3120.94,2707.26,3723.05,3619.9,2980.77,3457.62,3606.33,4009.35,3725.65,2794.41,2918.6,3945.64,3084.33,3000.18,3706.2,3656.2,3210.22,3535.44,4201.12,2661.13,3431.64,3448.99,2408.61,3308.62,3421.57,3143.99,2792.8,3516.36,3285.34,3026.36,3855.66,3573.36,3539.04,4020.76,3075.14,4136.18,3099.31,3518.79,3519.31,3382.84,3304.92,3889.42,2744.84,2693.7,2872.64,2393.86,3229.98,2607.08,3059.63,4104.81,3218.2,3008.78,2898.52,3646.14,3552.79,3414.36,4298.1,3377.97,3495.75,3127.87,3725.71,2360.64,3395.26,2546.53,3607.87,2903.06,4326.9,2908.81,3013.67,3240.16,2517.32,3209.48,2935.51,3736.36,2771.59,3109.25,3428.58,3256.03,2880.49,3530.59,2401.61,2767.69,3023.7,3456.94,3145.34,3474.28,3385.99,3591.49,2520.58,3035.93,3062.27,2823.78
1125,3323.99,3247.55,2783.23,3411.26,2773.97,2919.46,3369.96,2657.87,3059.36,2687.45,3764.94,3706.25,2944.6,3533.04,3569.74,4027.03,3709.18,2790.28,2973.24,3985.84,3085.94,3066.06,3754.07,3682.22,3130.06,3585.13,4197.68,2743.7,3493.38,3504.63,2447.08,3401.62,3437.97,3124.55,2874.81,3400.28,3310.46,3006.31,3986.43,3620.84,3617.54,3935.04,3024.03,4034.99,3109.52,3369.81,3451.32,3415.79,3293.49,3959.66,2860.12,2770.74,2851.08,2502.29,3179.97,2639.2,2914.07,3987.32,3139.06,3034.3,2821.1,3638.12,3499.22,3427.81,4339.5,3409.1,3488.97,3247.15,3659.53,2459.18,3218.46,2459.56,3570.3,2948,4377.54,2960.7,3133.56,3193.32,2561.35,3254.31,2940.89,3669.87,2871.34,2995.03,3451.7,3272.37,2917.16,3388.59,2399.74,2787.58,3010.64,3572.7,3219.71,3366.9,3256.96,3579.92,2395.05,3150.4,3152.4,2842.92
1150,3358.7,3271.92,2814.07,3446.6,2799.73,2949.31,3402.69,2686.09,3092.84,2715.7,3796.28,3733.62,2975.82,3567.66,3608.13,4064.97,3745.79,2817.77,3002.38,4028.03,3118.89,3093.68,3790.72,3719.73,3162.43,3622.41,4236.07,2766.53,3527.44,3538.5,2471.75,3429.89,3470.5,3155.74,2894.14,3438.18,3341.75,3037,4020.35,3656.91,3647.43,3975.06,3055.2,4077.37,3140.94,3403.2,3488.47,3447.13,3328.64,3996.65,2883.83,2795.43,2876.66,2524.61,3212.54,2661.58,2946.26,4027.57,3170.1,3065.61,2848.02,3675.69,3536.06,3459.8,4381.32,3442.06,3523.54,3269.77,3696.23,2472.67,3253.76,2484.69,3607.13,2976.04,4418.62,2989.13,3156.39,3225.72,2584.25,3287.27,2969.63,3706.38,2898.21,3025.88,3484.49,3305.03,2946.76,3424.39,2422.76,2816.15,3040.42,3607,3248.56,3402.52,3290.22,3616.91,2420.71,3170.77,3182.87,2870.94
1175,3391.64,3296.28,2840.79,3481.93,2825.49,2979.16,3435.42,2714.3,3122.08,2743.96,3827.62,3760.99,3002.73,3602.29,3640.81,4102.91,3782.4,2845.27,3031.53,4057.13,3143.84,3121.31,3827.38,3749.46,3194.79,3655.44,4273.07,2789.36,3561.5,3572.37,2493.01,3451.97,3503.02,3184.77,2913.48,3471.18,3373.03,3067.68,4054.27,3692.98,3677.33,4010.29,3083.99,4119.76,3172.37,3436.6,3520.73,3478.47,3359.91,4033.63,2907.53,2820.13,2902.21,2546.93,3245.11,2683.96,2975.4,4067.81,3200.62,3091.87,2874.93,3710.57,3572.9,3491.79,4423.14,3472.32,3558.12,3292.38,3732.93,2486.15,3289.05,2508.37,3639.92,3004.09,4459.71,3017.56,3179.22,3258.09,2607.15,3320.22,2998.36,3742.89,2925.08,3055.03,3517.28,3337.68,2976.37,3460.2,2443.87,2842.1,3070.19,3641.31,3277.4,3435.79,3322.13,3651.61,2446.36,3191.14,3213.34,2898.96
1200,3415.58,3320.65,2867.35,3517.27,2851.25,3009.01,3468.15,2740.93,3151.33,2764.62,3858.95,3788.36,3029.64,3628.98,3673.42,4140.85,3819.01,2871.07,3053.73,4084.72,3167.76,3148.93,3864.03,3779.2,3227.16,3677,4310.06,2812.19,3594.14,3606.23,2511.32,3474.05,3535.54,3213.8,2932.81,3503.87,3404.31,3095.33,4088.19,3725.8,3707.23,4045.52,3112.78,4159.18,3200.99,3469.99,3552.98,3509.8,3383.14,4070.62,2931.23,2844.82,2927.76,2569.25,3275.59,2706.33,3003.35,4108.06,3231.14,3117.52,2901.85,3741.97,3608.98,3523.79,4464.96,3502.58,3592.69,3314.99,3769.63,2499.63,3324.35,2532.04,3672.71,3032.13,4500.79,3045.98,3202.05,3285.43,2630.05,3345.13,3027.1,3779.41,2951.95,3084.17,3550.07,3370.34,2998.05,3496,2464.99,2863.78,3099.96,3674.58,3306.25,3469.05,3354.03,3682.53,2472.02,3211.51,3243.53,2924.46
1225,3439.52,3345.02,2893.91,3548.53,2877.01,3032.87,3500.88,2765.54,3180.58,2784.34,3890.29,3815.74,3056.56,3651.54,3706.03,4178.79,3850.88,2894.44,3074.73,4112.31,3191.68,3176.56,3896.16,3808.93,3255.33,3698.56,4347.06,2835.03,3615.55,3640.1,2529.62,3496.13,3568.07,3242.83,2952.15,3536.55,3435.59,3120.88,4122.11,3747.61,3737.13,4080.75,3141.57,4194.75,3221.54,3503.38,3585.23,3541.14,3406.37,4101.47,2954.94,2869.51,2953.31,2591.57,3303.42,2728.71,3031.3,4148.31,3261.66,3143.16,2928.77,3773.36,3632.82,3555.78,4506.77,3532.85,3625.28,3337.61,3806.32,2513.12,3357.9,2555.72,3705.5,3060.18,4541.88,3071.79,3224.88,3312.77,2652.95,3361.34,3055.84,3815.92,2968.71,3113.32,3582.86,3394.98,3014.45,3528.49,2486.11,2885.45,3129.73,3692.62,3335.1,3502.31,3385.93,3713.45,2495.15,3231.88,3258.11,2946.28
1250,3463.46,3364.96,2920.47,3571.19,2902.77,3055.65,3526.62,2790.15,3209.82,2804.06,3921.63,3843.11,3083.47,3674.11,3738.63,4216.73,3879.62,2917.81,3095.74,4139.9,3215.61,3204.18,3916.25,3838.67,3282.74,3720.13,4384.05,2857.86,3636.96,3659.02,2547.92,3518.21,3595.38,3271.86,2971.49,3569.24,3461.84,3146.43,4149.08,3769.41,3767.02,4115.98,3170.35,4230.32,3242.1,3536.77,3617.49,3572.48,3429.6,4119.57,2967.88,2894.2,2978.86,2603.03,3331.24,2745.92,3059.26,4188.55,3292.18,3168.81,2955.68,3804.75,3656.66,3587.77,4534.99,3563.11,3646.93,3360.22,3843.02,2526.6,3388.75,2579.39,3738.29,3078.42,4582.96,3086.77,3247.71,3340.11,2675.85,3377.55,3078.52,3846.41,2982.87,3142.47,3615.65,3413.65,3030.86,3559.24,2507.23,2907.12,3148.1,3710.66,3363.95,3535.57,3417.83,3744.38,2517.73,3252.25,3272.7,2968.1
1275,3487.4,3377.79,2947.02,3593.85,2924.2,3078.43,3545.39,2814.76,3239.07,2823.77,3952.97,3870.48,3110.38,3696.67,3771.24,4242.77,3908.36,2941.18,3116.74,4167.49,3239.53,3221.92,3936.34,3868.4,3310.15,3741.69,4421.05,2878.77,3658.37,3675.81,2566.23,3540.28,3617.24,3300.89,2990.82,3601.92,3480.81,3171.98,4165.19,3791.22,3790.25,4151.21,3199.14,4265.89,3262.65,3568.02,3649.74,3590.13,3452.83,4137.67,2980.28,2911.52,2999.32,2613.95,3359.07,2758.16,3087.21,4216.63,3319.83,3194.45,2980.77,3836.15,3680.49,3617.3,4558.05,3593.37,3668.58,3382.81,3864.77,2540.08,3419.6,2601.69,3771.08,3093.13,4610.2,3101.74,3270.54,3367.44,2697.11,3393.76,3092.93,3873.16,2997.02,3171.61,3633.55,3432.33,3047.26,3590,2526.52,2928.79,3165.65,3728.7,3383.8,3568.84,3449.16,3775.3,2540.31,3272.62,3287.28,2989.92
1300,3511.34,3390.62,2972.85,3616.52,2938.5,3101.21,3564.15,2839.37,3264.24,2843.49,3973.88,3897.85,3137.29,3719.24,3803.85,4264.22,3937.11,2964.55,3137.75,4195.08,3263.45,3237.47,3956.44,3898.14,3337.56,3763.26,4458.04,2890.22,3679.78,3692.59,2584.53,3562.36,3639.09,3320.6,3009.26,3632.61,3499.79,3197.53,4181.3,3813.03,3805.84,4186.44,3219.35,4301.47,3283.21,3596.54,3681.99,3605.82,3476.06,4155.78,2992.69,2923.38,3012.88,2624.87,3386.9,2770.4,3114.34,4243.85,3340.35,3220.1,3003.86,3867.54,3704.33,3633.58,4581.11,3623.63,3690.24,3395.5,3884.57,2553.57,3450.45,2622.35,3803.87,3107.84,4629.9,3116.71,3284.67,3394.78,2708.08,3409.97,3107.35,3899.91,3011.18,3195.89,3650.29,3451.01,3063.66,3620.76,2537.35,2950.46,3183.2,3746.74,3400.31,3593.34,3475.99,3806.22,2562.89,3292.99,3301.87,3011.73
1325,3535.28,3403.45,2994.01,3639.18,2952.8,3123.99,3582.92,2863.98,3279.11,2863.21,3990.01,3925.22,3153.31,3741.81,3827.87,4285.67,3965.85,2987.92,3158.75,4222.66,3287.37,3253.03,3976.53,3927.88,3364.98,3784.82,4490.55,2901.66,3701.19,3709.38,2602.83,3584.44,3660.95,3335.88,3020.82,3653.81,3518.76,3223.07,4197.41,3834.83,3821.44,4219.04,3235.4,4337.04,3303.76,3625.06,3702.77,3621.51,3499.29,4173.88,3005.09,2935.24,3026.45,2635.79,3414.72,2782.64,3138.57,4271.06,3360.86,3245.74,3026.95,3898.94,3728.17,3649.86,4604.17,3638.79,3711.89,3408.19,3904.36,2567.05,3481.3,2643.02,3822.55,3122.55,4649.6,3131.69,3297.07,3422.12,2719.06,3426.18,3121.76,3926.66,3025.34,3219.95,3667.03,3469.68,3080.07,3651.52,2548.17,2972.13,3200.75,3764.78,3416.82,3612.38,3502.83,3837.15,2585.47,3309.19,3316.45,3033.55
1350,3557.91,3416.28,3015.17,3661.84,2967.1,3146.76,3601.68,2885.54,3293.98,2880.35,4006.13,3943.39,3168.92,3764.37,3844.41,4307.12,3994.59,3011.29,3179.76,4250.25,3302.99,3268.59,3996.62,3947.49,3392.39,3806.39,4511.87,2913.1,3722.6,3726.17,2616.89,3600.43,3682.8,3351.16,3032.39,3675.01,3537.74,3248.62,4213.52,3856.64,3837.03,4246.5,3251.45,4372.61,3324.32,3653.58,3720.84,3637.21,3520.1,4191.98,3017.49,2947.1,3040.01,2646.71,3442.47,2794.88,3162.8,4298.28,3381.38,3258.65,3050.03,3928.34,3752,3666.15,4627.23,3653.44,3733.54,3420.88,3924.15,2576.89,3510.44,2663.69,3840.45,3137.25,4669.3,3146.66,3309.47,3448.96,2730.03,3442.39,3136.18,3953.41,3039.49,3244.01,3683.77,3488.36,3096.47,3682.28,2559,2993.21,3218.3,3782.81,3433.33,3631.42,3529.66,3866.69,2603.55,3320.82,3331.04,3055.37
1375,3571.91,3429.11,3036.32,3684.5,2981.4,3169.54,3620.45,2906.97,3308.85,2891.95,4022.26,3957.24,3184.53,3786.94,3860.95,4328.57,4023.34,3027.36,3200.76,4268.04,3316.24,3284.15,4016.71,3962.52,3419.8,3827.95,4533.19,2924.54,3744,3742.96,2626.68,3613.34,3704.66,3366.44,3043.96,3696.22,3556.71,3266.61,4229.63,3878.45,3852.62,4273.96,3267.5,4404.53,3344.87,3682.09,3738.9,3652.9,3534.05,4210.08,3029.89,2958.96,3053.58,2657.63,3457.27,2807.12,3187.03,4325.49,3401.89,3271.23,3073.12,3944.32,3775.84,3682.43,4650.3,3668.09,3755.19,3433.57,3943.94,2585.83,3525.87,2684.35,3858.34,3151.96,4689,3161.64,3321.86,3467.53,2741.01,3458.6,3150.59,3980.16,3053.65,3268.07,3700.51,3507.04,3112.87,3707.42,2569.83,3004.53,3235.84,3800.85,3449.84,3650.46,3556.5,3882.37,2619.42,3332.45,3345.62,3073.78
1400,3585.91,3441.94,3057.48,3707.16,2995.7,3182.67,3639.21,2928.41,3323.71,2903.55,4038.38,3971.09,3200.14,3809.5,3877.49,4350.02,4052.08,3039.97,3212.3,4282.98,3329.48,3299.71,4036.8,3977.55,3434.44,3846.07,4554.51,2935.99,3765.41,3759.75,2636.48,3626.26,3726.51,3381.72,3055.52,3717.42,3575.69,3278.95,4245.74,3900.26,3868.22,4301.42,3283.54,4423.08,3364.14,3710.61,3756.97,3668.59,3548,4228.19,3042.29,2970.82,3067.14,2668.55,3472.08,2819.36,3211.26,4352.7,3422.41,3283.81,3096.21,3960.29,3792.88,3698.71,4673.36,3682.74,3776.85,3446.26,3963.74,2594.76,3541.3,2705.02,3876.23,3166.67,4708.7,3176.61,3334.26,3486.1,2751.98,3474.81,3165.01,4006.91,3067.81,3292.14,3717.25,3525.71,3127.18,3724.8,2580.66,3015.85,3253.39,3818.89,3466.35,3669.5,3583.34,3898.06,2635.3,3344.07,3360.2,3085.08
1425,3599.91,3454.77,3078.64,3727.71,3010,3194.85,3657.98,2949.85,3338.58,2915.16,4054.51,3984.93,3215.74,3824.4,3894.03,4371.47,4072.94,3052.59,3223.8,4297.93,3342.73,3315.27,4056.89,3992.58,3448.25,3858.49,4575.83,2947.43,3786.82,3776.53,2646.28,3639.17,3748.37,3397,3067.09,3738.62,3594.66,3291.3,4261.85,3921.35,3883.81,4328.88,3299.59,4441.63,3375.92,3739.13,3775.03,3684.28,3561.95,4246.29,3054.69,2982.68,3080.71,2679.47,3486.88,2831.6,3235.49,4379.92,3442.92,3296.38,3119.3,3976.26,3807.18,3714.99,4696.42,3697.38,3798.5,3458.95,3983.53,2603.7,3556.73,2720.07,3894.12,3181.38,4728.4,3191.59,3346.66,3504.67,2762.96,3486.79,3179.43,4033.65,3081.96,3316.2,3733.99,3544.39,3137.93,3742.19,2591.48,3027.17,3269.77,3836.93,3482.85,3688.54,3610.17,3913.74,2651.17,3355.7,3374.79,3096.38
1450,3613.91,3467.6,3099.8,3740.78,3024.3,3207.03,3676.75,2971.28,3353.45,2926.76,4070.63,3998.78,3231.35,3836.59,3910.56,4392.92,4087.18,3065.2,3235.31,4312.87,3355.98,3330.83,4076.98,4007.61,3462.05,3870.91,4597.15,2958.87,3799.73,3793.32,2656.07,3652.09,3770.22,3412.28,3078.65,3759.83,3613.63,3303.64,4277.96,3933.53,3899.4,4356.34,3315.64,4460.17,3387.7,3760.03,3793.09,3699.98,3575.9,4264.39,3067.09,2994.54,3094.27,2690.39,3501.69,2843.84,3259.72,4407.13,3463.44,3308.96,3133.93,3992.24,3821.47,3731.28,4719.48,3712.03,3814.63,3471.64,4003.32,2612.63,3572.16,2731.73,3912.02,3196.08,4748.11,3206.56,3359.06,3523.25,2773.93,3497.88,3193.84,4051.24,3096.12,3337.66,3750.73,3557.82,3148.69,3759.58,2602.31,3038.49,3281.35,3854.97,3499.36,3707.58,3630.04,3929.42,2667.04,3367.33,3389.05,3107.69
1475,3627.91,3480.44,3120.19,3753.85,3038.6,3219.21,3693.12,2992.72,3368.32,2938.36,4086.76,4012.63,3246.96,3848.78,3927.1,4414.37,4101.42,3077.82,3246.81,4327.81,3369.22,3346.39,4094.4,4022.65,3475.85,3883.33,4618.47,2970.31,3811.5,3810.11,2665.87,3665,3790.31,3427.56,3090.22,3781.03,3630.87,3315.99,4294.07,3945.72,3915,4383.8,3331.68,4478.72,3399.47,3775.27,3811.16,3715.67,3589.85,4282.49,3079.49,3006.4,3107.17,2701.3,3516.49,2853.59,3274.34,4424.88,3477.34,3321.53,3146.07,4008.21,3835.77,3747.56,4742.54,3726.68,3827.14,3484.33,4021,2621.57,3587.59,2743.39,3929.91,3210.79,4767.81,3218.51,3371.46,3541.82,2784.91,3508.96,3207.03,4065.57,3105.44,3349.82,3767.46,3569.12,3159.45,3776.97,2613.09,3049.81,3292.92,3872.83,3515.87,3726.62,3643.49,3945.11,2682.92,3378.96,3398.68,3118.99
1500,3641.91,3493.27,3131.19,3766.92,3052.34,3231.39,3704.39,3007.27,3383.19,2949.97,4102.88,4026.48,3262.57,3860.97,3943.64,4435.82,4115.67,3090.43,3258.31,4342.76,3382.47,3361.94,4106.09,4037.68,3489.65,3895.75,4639.79,2981.76,3823.27,3825.3,2675.67,3677.91,3801.96,3442.84,3101.78,3799.19,3641.96,3328.33,4310.18,3957.91,3930.59,4411.26,3346.83,4497.27,3411.25,3790.51,3829.22,3731.36,3603.8,4293.48,3090.53,3018.26,3117.13,2709.09,3531.3,2862.16,3287.8,4439.91,3489.91,3334.11,3158.21,4024.18,3850.06,3763.84,4756.47,3741.33,3839.64,3497.02,4033.72,2630.5,3603.02,2755.05,3947.8,3220.46,4787.51,3227.99,3383.86,3560.39,2795.88,3520.04,3216.87,4079.89,3114.45,3361.99,3784.2,3580.42,3170.21,3794.35,2621.88,3061.14,3304.5,3882.14,3532.38,3745.66,3656.94,3960.79,2698.34,3390.59,3408.31,3130.29
1525,3655.91,3506.1,3142.18,3779.98,3061.67,3243.57,3715.65,3018.68,3396.43,2961.57,4119,4040.32,3277.15,3873.16,3960.18,4453.02,4129.91,3103.05,3269.82,4357.7,3395.71,3372.73,4117.77,4052.71,3503.45,3908.17,4661.11,2993.2,3835.05,3835.46,2685.46,3690.83,3813.6,3454.03,3113.35,3812.25,3653.04,3340.68,4326.3,3970.09,3946.18,4438.72,3357.61,4515.82,3423.03,3805.74,3847.29,3743.1,3617.75,4301.59,3098.39,3028.8,3127.09,2716.75,3546.1,2870.72,3301.26,4454.94,3502.48,3346.69,3170.35,4040.16,3864.36,3780.13,4767.76,3755.97,3852.14,3509.71,4046.44,2639.44,3618.46,2766.71,3965.69,3229.78,4807.21,3237.48,3396.26,3578.96,2805.37,3531.12,3226.7,4094.22,3123.46,3374.15,3794.87,3591.72,3180.96,3811.74,2630.68,3072.46,3316.07,3891.45,3548.89,3757.82,3670.39,3976.48,2707.76,3402.22,3417.93,3141.6
1550,3669.91,3516.04,3153.18,3793.05,3070.99,3255.75,3726.91,3030.1,3406.86,2973.17,4135.13,4054.17,3287.44,3885.35,3976.72,4465.19,4144.16,3115.66,3281.32,4372.64,3408.96,3382.18,4129.46,4067.74,3517.25,3920.59,4682.43,3004.64,3846.82,3845.63,2695.26,3703.74,3825.24,3464.5,3124.91,3825.3,3664.12,3353.02,4342.41,3982.28,3957.04,4456.68,3368.39,4534.36,3434.81,3820.98,3862.04,3752.88,3631.7,4309.69,3106.24,3037.02,3137.05,2724.4,3560.91,2879.28,3314.73,4469.96,3515.04,3359.26,3182.49,4056.13,3878.66,3791.22,4779.04,3770.62,3864.64,3522.4,4059.15,2648.37,3633.61,2778.37,3980.55,3239.11,4821.61,3246.96,3408.65,3597.53,2813.49,3542.2,3236.54,4108.55,3132.46,3386.31,3805.38,3603.02,3191.72,3829.13,2639.47,3083.78,3327.65,3900.76,3558.31,3769.83,3683.84,3992.16,2717.17,3413.85,3427.56,3152.9
1575,3683.91,3521.48,3164.17,3806.12,3080.31,3267.93,3738.18,3041.52,3417.29,2984.51,4144.38,4068.02,3297.73,3897.54,3990.08,4477.35,4158.4,3128.28,3292.83,4387.58,3422.2,3391.63,4141.14,4082.77,3531.06,3933.01,4703.75,3012.26,3858.59,3855.8,2705.06,3716.65,3836.88,3474.97,3134.87,3838.36,3675.21,3365.37,4350.8,3994.46,3965.76,4470.61,3379.16,4552.91,3446.59,3836.22,3873.41,3762.66,3645.65,4317.79,3114.1,3045.24,3147.02,2732.05,3575.71,2887.84,3328.19,4484.99,3527.61,3371.84,3194.63,4072.1,3892.95,3801.46,4790.33,3782.42,3877.15,3532.04,4071.87,2657.31,3645.37,2790.03,3991.87,3248.44,4830.4,3256.45,3419.45,3616.1,2821.61,3553.28,3246.38,4122.87,3141.47,3398.47,3815.89,3614.31,3202.48,3846.51,2648.27,3095.1,3339.22,3910.07,3567.71,3781.83,3697.29,4007.84,2726.59,3425.48,3437.19,3164.2
1600,3697.37,3526.91,3175.16,3819.19,3089.64,3280.11,3749.44,3052.93,3427.73,2992.54,4152.56,4081.86,3308.01,3909.73,4000.9,4489.52,4172.64,3140.9,3304.33,4402.53,3433.83,3401.08,4152.83,4097.8,3544.86,3945.43,4723.3,3019.68,3870.36,3865.97,2714.77,3729.57,3848.53,3485.44,3142.53,3851.41,3686.29,3377.71,4355.85,4006.65,3974.47,4484.55,3389.94,4571.46,3458.37,3851.45,3884.78,3772.43,3657.97,4325.89,3121.96,3053.46,3156.98,2739.71,3588.87,2896.4,3341.65,4500.02,3540.18,3383.95,3206.77,4088.08,3907.25,3811.69,4801.62,3792.22,3889.65,3538.27,4084.59,2666.24,3657.13,2801.69,4003.19,3257.77,4839.19,3265.93,3426.31,3628.56,2829.73,3564.36,3256.21,4137.2,3150.48,3410.63,3826.41,3625.61,3213.24,3861.73,2657.06,3106.42,3350.8,3919.38,3577.12,3793.83,3710.74,4023.53,2736.01,3437.11,3446.81,3175.5
1625,3706.54,3532.34,3186.16,3832.26,3098.96,3292.29,3760.71,3064.35,3438.16,3000.57,4160.74,4095.71,3318.3,3921.92,4011.73,4501.69,4186.89,3151.05,3315.84,4417.47,3442.26,3410.53,4164.51,4112.54,3558.66,3957.85,4735.12,3027.1,3882.13,3876.14,2721.61,3740.29,3860.17,3495.92,3150.2,3864.47,3697.37,3390.06,4360.89,4018.84,3983.18,4498.48,3400.72,4590.01,3470.15,3866.69,3896.15,3782.21,3667.22,4333.99,3129.82,3061.68,3166.94,2747.36,3598.82,2904.97,3355.11,4515.05,3552.75,3392.44,3218.92,4104.05,3921.55,3821.93,4812.91,3802.02,3902.15,3544.5,4097.31,2674.52,3668.89,2812.65,4014.51,3267.1,4847.98,3275.42,3433.18,3639.21,2837.84,3575.45,3266.05,4151.53,3159.48,3422.79,3836.92,3636.91,3223.99,3873.02,2665.86,3117.74,3362.37,3928.69,3586.53,3805.84,3724.19,4039.21,2745.42,3446.44,3456.44,3186.81
1650,3715.71,3537.78,3197.15,3845.33,3108.28,3302.18,3771.97,3075.77,3448.59,3008.59,4168.93,4109.56,3328.59,3934.11,4022.56,4513.85,4201.13,3159.64,3327.34,4432.41,3450.69,3419.98,4176.2,4120.5,3571.35,3970.27,4746.94,3034.52,3893.9,3886.31,2728.45,3747.17,3871.81,3506.39,3157.86,3877.52,3708.46,3400.64,4365.94,4031.02,3991.89,4512.41,3411.5,4607.79,3481.93,3881.92,3907.52,3791.99,3676.47,4342.09,3137.68,3069.9,3176.9,2755.02,3608.78,2913.53,3368.58,4530.08,3565.32,3400.93,3231.06,4115.36,3933.71,3832.17,4824.2,3811.82,3914.65,3550.73,4110.02,2680.48,3680.66,2821.06,4025.84,3276.43,4856.77,3284.9,3440.05,3649.87,2845.96,3586.53,3275.88,4165.86,3168.49,3434.95,3847.43,3648.21,3234.75,3884.31,2674.65,3125.34,3373.95,3938,3595.94,3817.84,3737.63,4050.64,2754.84,3451.71,3466.07,3196.06
1675,3724.88,3543.21,3208.14,3858.39,3117.6,3310.42,3783.24,3087.19,3459.03,3016.62,4177.11,4118.53,3338.88,3946.3,4033.38,4526.02,4215.37,3168.24,3337.56,4442.03,3459.13,3429.43,4187.88,4128.45,3580.47,3982.69,4758.76,3041.94,3905.67,3896.47,2735.3,3754.05,3883.45,3516.86,3165.53,3890.58,3719.54,3408.99,4370.99,4043.21,4000.61,4526.34,3422.27,4618.42,3493.7,3897.16,3918.89,3801.76,3685.71,4350.19,3145.53,3078.12,3186.86,2762.67,3618.74,2922.09,3382.04,4545.11,3577.89,3409.42,3243.2,4125.23,3942.6,3842.41,4835.48,3821.62,3927.16,3556.96,4122.74,2686.45,3692.42,2829.48,4037.16,3285.76,4865.57,3294.39,3446.92,3660.53,2854.08,3597.61,3285.72,4180.18,3177.5,3447.12,3857.94,3659.51,3244.7,3895.6,2683.44,3132.8,3385.52,3947.31,3605.34,3829.85,3751.08,4060.36,2764.26,3456.98,3475.69,3203.86
1700,3734.05,3548.65,3219.14,3871.46,3126.93,3318.66,3794.5,3098.6,3469.46,3024.65,4185.29,4123.9,3349.17,3958.49,4044.21,4538.19,4229.62,3176.84,3344.83,4447.68,3467.56,3438.88,4199.57,4136.41,3589.59,3995.11,4770.58,3049.36,3917.45,3906.64,2742.14,3760.94,3895.1,3527.33,3173.19,3903.64,3730.62,3417.35,4376.03,4055.4,4009.32,4540.27,3433.05,4629.06,3503.72,3910.98,3930.26,3811.54,3694.96,4358.29,3153.39,3086.34,3196.82,2770.32,3628.7,2930.65,3393.06,4560.13,3590.46,3417.91,3253.03,4135.1,3951.49,3852.64,4846.77,3831.42,3939.66,3563.2,4135.46,2692.42,3704.18,2837.89,4048.48,3295.09,4874.36,3303.87,3453.79,3671.18,2862.2,3607.05,3295.56,4194.51,3186.51,3459.28,3868.45,3670.81,3251.83,3906.89,2692.24,3140.27,3394.09,3956.62,3614.75,3841.85,3762.96,4070.08,2773.68,3462.25,3485.32,3211.66
1725,3743.22,3554.08,3230.13,3881.35,3136.25,3326.89,3805.76,3109.02,3479.89,3032.67,4193.47,4129.26,3359.46,3970.68,4055.04,4550.35,4243.86,3185.44,3352.11,4453.32,3475.99,3448.33,4211.26,4144.37,3598.72,4004.01,4782.4,3056.78,3929.22,3916.81,2748.99,3767.82,3906.74,3537.81,3180.86,3916.69,3741.71,3425.7,4381.08,4067.58,4018.03,4554.21,3443.83,4639.7,3510.79,3921.05,3941.63,3821.32,3704.21,4366.4,3161.25,3094.56,3206.79,2777.98,3638.66,2939.21,3402.83,4575.16,3600.8,3426.4,3261.7,4144.97,3960.39,3862.88,4858.06,3841.21,3952.16,3569.43,4148.17,2698.38,3715.94,2846.3,4059.81,3304.41,4883.15,3313.36,3460.65,3681.84,2870.31,3611.92,3305.39,4208.84,3195.51,3468.28,3878.96,3682.11,3258.97,3918.18,2700.62,3147.73,3401.89,3965.93,3624.16,3853.86,3772.59,4079.8,2783.09,3467.52,3494.95,3219.46
1750,3752.39,3559.51,3239.6,3888.33,3145.57,3335.13,3817.03,3117.72,3490.33,3040.7,4201.65,4134.63,3369.74,3981.37,4065.86,4562.52,4252.21,3194.04,3359.39,4458.97,3484.43,3457.78,4222.94,4152.33,3607.84,4008.05,4794.22,3064.2,3940.99,3926.98,2755.83,3774.7,3918.38,3548.28,3188.52,3929.75,3752.79,3434.05,4386.12,4079.77,4026.75,4568.14,3454.61,4650.34,3517.86,3931.12,3953,3831.09,3713.45,4374.5,3169.11,3102.79,3214.96,2785.63,3648.62,2947.58,3412.61,4590.19,3609,3434.89,3270.37,4154.84,3969.28,3873.12,4869.35,3851.01,3963.33,3575.66,4160.89,2704.35,3727.7,2854.71,4071.13,3313.74,4891.94,3322.84,3467.52,3692.49,2878.43,3616.78,3315.23,4217.57,3204.52,3477.05,3889.47,3692.81,3266.1,3929.47,2706.49,3155.19,3409.69,3975.24,3633.57,3865.86,3782.21,4089.52,2790.84,3472.79,3504.58,3227.26
